filename,color_feature[0],color_feature[1],color_feature[2],color_feature[3],color_feature[4],color_feature[5],color_feature[6],color_feature[7],color_feature[8],color_feature[9],color_feature[10],color_feature[11],color_feature[12],color_feature[13],color_feature[14],color_feature[15],color_feature[16],color_feature[17],color_feature[18],color_feature[19],color_feature[20],color_feature[21],color_feature[22],color_feature[23],shape_feature[0],shape_feature[1],shape_feature[2],shape_feature[3],shape_feature[4],shape_feature[5],shape_feature[6],texture_feature[0],texture_feature[1],texture_feature[2],texture_feature[3],texture_feature[4],texture_feature[5],texture_feature[6],texture_feature[7],texture_feature[8],texture_feature[9]
ISIC_0026762.jpg,0,0,0.01255066,0.138185009,0.203307912,0.672728181,0.697746456,0,0,0,0,0,0.964145005,0.26537621,0,0,0,0,0,3.70E-06,1,0,0,0,0.099009325,0.23493656,0.395505225,0.378275925,0.773193461,0.504284986,0.768064175,0.052633333,0.081862963,0.049755556,0.091988889,0.097807407,0.117966667,0.098962963,0.099407407,0.131951852,0.177662963
ISIC_0026763.jpg,0,0,0.23860395,0.511005819,0.281548768,0.776312828,0.003131673,0,0,0,0,0,0.422713012,0.906263649,0,0,0,0,0,0.018246459,0.999833524,1.13E-05,0,0,0.094128227,0.224792474,0.381702928,0.364677022,0.742056901,0.532173643,0.743818324,0.049022222,0.077659259,0.0539,0.09952963,0.118662963,0.13012963,0.103411111,0.093359259,0.113051852,0.161274074
ISIC_0026764.jpg,0,0.002732889,0.040738445,0.232890248,0.419647068,0.486404598,0.72897321,0.000219481,0,0,0,0,0.841912508,0.539614022,0,0,0,0,0,0.07097894,0.997447848,0.007736417,0,0,0.097955627,0.231383649,0.391463051,0.385405889,0.775077841,0.501508018,0.78723519,0.034611111,0.063140741,0.051792593,0.130314815,0.172651852,0.161262963,0.104003704,0.074062963,0.086211111,0.121948148
ISIC_0026765.jpg,0,0.000876782,0.004784879,0.024539212,0.112308331,0.222943291,0.960905313,0.117125288,0,0,0,0,0.999988794,0.004733358,0,0,0,0,0,0.004319349,0.999990642,0.000189739,0,0,0.101274558,0.239221417,0.412560205,0.421559272,0.870524366,0.545114888,0.83870772,0.036292593,0.062344444,0.050618519,0.124555556,0.159322222,0.165077778,0.103614815,0.081822222,0.091877778,0.124474074
ISIC_0026766.jpg,0.014467426,0.00582852,0.018287703,0.100314029,0.429608107,0.891752064,0.097849891,1.15E-05,0,0,0,0,0.999998152,0.001951947,0,0,0,0,0,0.983232975,0.182353914,0,0,0,0.099535488,0.237786197,0.385541306,0.420181785,0.823149251,0.603526329,0.8536738,0.055888889,0.079540741,0.052122222,0.096048148,0.112485185,0.118111111,0.096774074,0.09807037,0.120162963,0.170796296
ISIC_0026767.jpg,0.000252942,0.069371097,0.128189951,0.216149077,0.530686259,0.806477904,1.30E-05,0,0,0,0,0,0.790831566,0.612033784,0,0,0,0,0,0.00016299,1,0,0,0,0.095788602,0.228231202,0.418491016,0.380438623,0.780434673,0.494799674,0.799073264,0.060062963,0.088214815,0.048281481,0.089551852,0.158377778,0.098622222,0.078159259,0.099333333,0.114362963,0.165033333
ISIC_0026768.jpg,0,0.00039473,0.038768455,0.099277027,0.245591849,0.963495314,0.001548939,0,0,0,0,0,0.263520777,0.96465379,0,0,0,0,0,0.000381627,0.999999881,0,0,0,0.097477973,0.231989709,0.420808145,0.404490396,0.835300821,0.548979476,0.817753792,0.079203704,0.095251852,0.066322222,0.084666667,0.093455556,0.092581481,0.088692593,0.098377778,0.1198,0.181648148
ISIC_0026769.jpg,0,0,0.000399882,0.006322184,0.119767167,0.949294388,0.290612906,0.000288522,0,0,0,0,0.999045849,0.043674536,0,0,0,0,4.17E-05,0.770565689,0.637360513,1.04E-05,0,0,0.10048223,0.237763392,0.422139479,0.420928451,0.853714103,0.552180748,0.84418055,0.033274074,0.054155556,0.054459259,0.131037037,0.186785185,0.168374074,0.098533333,0.078340741,0.08192963,0.113111111
ISIC_0026770.jpg,0.01440307,0.232768819,0.279768735,0.282945156,0.251770854,0.780360281,0.339013696,0.001252792,0,0,0,0.000155594,1,9.26E-05,0,0,0,0,3.75E-05,0.135192677,0.990819335,0,0,0,0.094091321,0.223303358,0.37287487,0.348189211,0.711195746,0.462447489,0.717692395,0.051618519,0.078759259,0.061059259,0.112522222,0.127392593,0.13357037,0.103792593,0.086081481,0.099292593,0.145911111
ISIC_0026771.jpg,0,0.005487231,0.072776906,0.04772627,0.066562958,0.955520689,0.273761213,0,0,0,0,0,0.982693672,0.185238346,0,0,0,0,0,8.89E-05,1,2.22E-05,0,0,0.099000652,0.234462985,0.414732646,0.394764557,0.800029815,0.513433221,0.818877134,0.057240741,0.085122222,0.0544,0.091985185,0.090666667,0.10837037,0.097851852,0.100474074,0.131103704,0.182785185
ISIC_0026772.jpg,0,0.000447571,0.034832466,0.154162154,0.951426446,0.264212549,8.33E-05,0,0,0,0,0,0.012414253,0.999922931,0,0,0,0,0,0.135155082,0.990824461,0,0,0,0.096399033,0.230524917,0.41866734,0.38889089,0.796224328,0.504736142,0.799522528,0.052337037,0.076603704,0.059825926,0.102162963,0.121755556,0.128211111,0.102714815,0.090637037,0.108577778,0.157174074
ISIC_0026773.jpg,0,0.028835684,0.060216259,0.054414485,0.174543932,0.980875075,1.92E-05,0,0,0,0,0,0.473710895,0.880680382,0,0,0,0,0,0.536428809,0.843945503,0,0,0,0.097169368,0.231532579,0.44869635,0.428717943,0.874754925,0.566646564,0.870692313,0.052596296,0.079248148,0.056,0.097922222,0.115766667,0.135751852,0.106048148,0.090125926,0.105255556,0.161285185
ISIC_0026774.jpg,0,0.000768354,0.008031377,0.038049098,0.122791283,0.281087786,0.950999081,0,0,0,0,0,0.986225903,0.165403888,0,0,0,0,0,0.001947633,0.990348279,0.138587683,0,0,0.100030443,0.236372864,0.419082722,0.403975081,0.815632162,0.522495944,0.844764877,0.043022222,0.070733333,0.04582963,0.107051852,0.110548148,0.149411111,0.101211111,0.093966667,0.129822222,0.148403704
ISIC_0026775.jpg,0.000471349,0.001109394,0.012657443,0.154619694,0.79004401,0.593094885,5.75E-06,0,0,0,0,1.85E-05,1,2.96E-05,0,0,0,0,0.000115186,0.931216061,0.364467561,4.32E-05,0,0,0.097437158,0.233536358,0.399689778,0.399737229,0.81853265,0.520521073,0.799988701,0.048474074,0.073225926,0.055492593,0.112351852,0.129485185,0.137185185,0.099781481,0.091596296,0.103944444,0.148462963
ISIC_0026776.jpg,0,0,0.012425341,0.073146611,0.088524282,0.991052151,0.06689059,0,0,0,0,0,0.809378326,0.587287724,0,0,0,0,0,0.022098631,0.9997558,3.78E-06,0,0,0.098987084,0.234441246,0.431418015,0.406872997,0.826157522,0.524515477,0.8546972,0.0559,0.087074074,0.05367037,0.0899,0.102203704,0.113440741,0.095977778,0.098062963,0.126559259,0.177211111
ISIC_0026777.jpg,0,4.06E-05,0.02719428,0.074975833,0.313655257,0.946146846,0.008103987,0,0,0,0,0,1,7.78E-05,0,0,0,0,0,0.989837766,0.142200813,0,0,0,0.097835208,0.233440823,0.441697196,0.455026435,0.922577378,0.587758188,0.903918014,0.057825926,0.078248148,0.047633333,0.086048148,0.092551852,0.111922222,0.095174074,0.103148148,0.141492593,0.185955556
ISIC_0026778.jpg,0,0,0.000451725,0.014869266,0.088984355,0.468164086,0.879023671,0.000478613,0,0,0,0,0.921859503,0.387524247,0,0,0,0,0,0.003168189,0.999706268,0.024029553,0,0,0.100650019,0.238097237,0.41501898,0.401995275,0.812062567,0.521524668,0.822376191,0.081681481,0.100896296,0.060181481,0.075544444,0.085096296,0.088744444,0.087062963,0.103051852,0.124488889,0.193251852
ISIC_0026779.jpg,0,0,0.073484711,0.295355171,0.952334404,0.020603746,0,0,0,0,0,0,0.018753139,0.999824166,0,0,0,0,0,0,1,0.000133351,0,0,0.094029957,0.222741045,0.384578018,0.372948599,0.751925329,0.484347668,0.777324949,0.049677778,0.078537037,0.058381481,0.105566667,0.125159259,0.128137037,0.100085185,0.091222222,0.108337037,0.154896296
ISIC_0026780.jpg,0,0,0.00056244,0.070867486,0.09595117,0.763660669,0.634502292,1.16E-05,0,0,0,0,0.844123423,0.536148906,0,0,0,0,0,0.224808574,0.974402964,7.55E-05,0,0,0.100118363,0.237196424,0.416121061,0.393563481,0.811431733,0.521014078,0.799714134,0.079837037,0.094981481,0.065881481,0.08182963,0.09042963,0.09212963,0.089103704,0.099744444,0.121577778,0.184485185
ISIC_0026781.jpg,0,0.009464522,0.103855386,0.100584209,0.585930824,0.79730314,0,0,0,0,0,0,1,6.30E-05,0,0,0,0,0,0.982615829,0.185650498,0,0,0,0.09655683,0.229142389,0.40890422,0.396643114,0.839851873,0.551907197,0.799443967,0.041040741,0.065759259,0.042144444,0.102485185,0.120262963,0.14592963,0.097844444,0.099718519,0.133481481,0.151333333
ISIC_0026782.jpg,0.004185087,0.056413949,0.058616895,0.049620241,0.045738123,0.114599496,0.985123277,0.072173499,0,0,0,4.09E-06,0.993799031,0.111191064,0,0,0,0,2.25E-05,0.001571786,0.99995935,0.008880594,0,0,0.100076834,0.238057206,0.422616476,0.401649719,0.834845282,0.541768555,0.814188319,0.025118519,0.05007037,0.025644444,0.109744444,0.107396296,0.192703704,0.093348148,0.097911111,0.193948148,0.104114815
ISIC_0026783.jpg,0,0.001044899,0.020845974,0.270633608,0.962215006,0.021540998,0.000293139,0,0,0,0,0,0.550572872,0.83478713,0,0,0,0,0,0.005199843,0.999986351,0.000514025,0,0,0.095348665,0.228753211,0.428841911,0.406976931,0.825364731,0.554230344,0.844788578,0.076059259,0.092755556,0.06727037,0.088996296,0.097114815,0.093651852,0.088644444,0.098218519,0.119274074,0.178014815
ISIC_0026784.jpg,0.001532297,0.007737226,0.010364853,0.029952619,0.062165815,0.226698399,0.918579996,0.316049367,0,0,0,0,0.998822451,0.048514999,0,0,0,0,0,0.779140711,0.625930488,0.033922955,0,0,0.101703736,0.240893138,0.415148377,0.418392433,0.835442769,0.5401121,0.858845396,0.023648148,0.050407407,0.038362963,0.131607407,0.183607407,0.207685185,0.103103704,0.07457037,0.091444444,0.095562963
ISIC_0026785.jpg,0,4.77E-05,0.000151781,0.065261379,0.113571025,0.991384089,0.000464015,0,0,0,0,0,0.693375885,0.720576108,0,0,0,0,0,0.097253457,0.995259643,4.05E-05,0,0,0.098851802,0.233933576,0.406673823,0.405613279,0.812370709,0.522602542,0.829920773,0.058603704,0.085277778,0.052485185,0.08677037,0.091114815,0.110748148,0.100196296,0.099011111,0.130792593,0.185
ISIC_0026786.jpg,0.040195733,0.091494039,0.123428173,0.181540787,0.53545624,0.80889976,0.028094802,0,0,0,0,0.004023708,0.999991894,5.21E-05,0,0,0,0,1.96E-05,0.91038996,0.413751215,0,0,0,0.097313961,0.233631369,0.389082112,0.423556025,0.838264252,0.569710881,0.832600895,0.034496296,0.053014815,0.038955556,0.119585185,0.248814815,0.162885185,0.0777,0.074314815,0.085181481,0.105051852
ISIC_0026787.jpg,0.000435588,0.000351821,0.040984351,0.11025399,0.404744893,0.905698836,0.045334645,0,0,0,0,7.94E-06,0.99724555,0.074170306,0,0,0,0,7.63E-06,0.030336129,0.999539733,1.14E-05,0,0,0.098167839,0.233189019,0.404088643,0.398701371,0.809972009,0.530630935,0.802232374,0.038262963,0.065340741,0.053785185,0.124081481,0.160892593,0.164562963,0.102762963,0.079711111,0.085803704,0.124796296
ISIC_0026788.jpg,0.009762998,0.026385285,0.027034974,0.016414564,0.023494838,0.094743945,0.994323075,0.001144688,0,0,0,0,0.999002934,0.044644937,0,0,0,0,0,0.995338023,0.096440688,0.001194174,0,0,0.100579253,0.237391137,0.42371955,0.441277388,0.883952785,0.562134765,0.875811255,0.048718519,0.070559259,0.052588889,0.103518519,0.13272963,0.145648148,0.1035,0.088011111,0.102962963,0.151762963
ISIC_0026789.jpg,0.001794366,0.000979197,0.002187039,0.00575589,0.093277231,0.954339504,0.283713698,0,0,0,0,1.11E-05,0.99999994,0.000222274,0,0,0,0,1.56E-05,0.621671021,0.783278465,0,0,0,0.10047262,0.239742288,0.46425088,0.428948076,0.876738117,0.55449153,0.889199355,0.043422222,0.070718519,0.048511111,0.115877778,0.131448148,0.141340741,0.096711111,0.095155556,0.110137037,0.146677778
ISIC_0026790.jpg,4.87E-05,0.025999257,0.112936884,0.171393499,0.129947633,0.144031718,0.851433992,0.441160142,0,0,0,0,0.977472723,0.211061701,0,0,0,0,0,0.045971256,0.998942673,0.000503349,0,0,0.099520452,0.233767109,0.389603282,0.379108463,0.77335853,0.539487816,0.765593971,0.073744444,0.090751852,0.059966667,0.084214815,0.088814815,0.092733333,0.090122222,0.099622222,0.129940741,0.190088889
ISIC_0026791.jpg,0,0,0.021489412,0.057999484,0.612344086,0.788168073,0.00013705,0,0,0,0,0,0.071829602,0.997416914,0,0,0,0,0,0.0001704,1,3.70E-06,0,0,0.097587966,0.232064907,0.419889801,0.408915091,0.826991118,0.53824089,0.829985868,0.052492593,0.08057037,0.053981481,0.096548148,0.115959259,0.121937037,0.100777778,0.094859259,0.116325926,0.166548148
ISIC_0026792.jpg,0,0,5.87E-06,0.003498209,0.206693694,0.605941474,0.768179774,0.000440211,0,0,0,0,0.947915018,0.318523318,0,0,0,0,0,0.001183909,0.99044627,0.137893975,0,0,0.100022953,0.236110032,0.436087892,0.419934852,0.882298307,0.538904036,0.848009378,0.085359259,0.101988889,0.058448148,0.072159259,0.080833333,0.083411111,0.086514815,0.10462963,0.128892593,0.197762963
ISIC_0026793.jpg,0,1.91E-05,0.069056682,0.402226895,0.376240075,0.830955386,0.037432712,0,0,0,0,0,0.306407273,0.951900482,0,0,0,0,0,3.73E-06,0.999977708,0.006677504,0,0,0.095616031,0.225542546,0.384678291,0.368844435,0.746484108,0.482917586,0.761306935,0.050551852,0.078859259,0.052792593,0.097803704,0.1087,0.120059259,0.100211111,0.096333333,0.124151852,0.170537037
ISIC_0026794.jpg,0.00242188,0.003068784,0.008088973,0.063156009,0.859313071,0.507456064,0,0,0,0,0,3.71E-06,0.999999583,0.000897103,0,0,0,0,0,0.8285712,0.559883654,5.14E-06,0,0,0.097722177,0.232934254,0.394261017,0.443091266,0.863354088,0.581367099,0.873531983,0.039166667,0.062444444,0.050237037,0.117111111,0.140259259,0.149362963,0.098614815,0.092837037,0.110703704,0.139262963
ISIC_0026795.jpg,0.000202911,0.010331993,0.025160925,0.045353279,0.064081386,0.254800975,0.955199301,0.125568807,0,0,0,1.13E-05,0.999899864,0.014151812,0,0,0,0,0,0.000273517,0.998413563,0.056305338,0,0,0.101263046,0.24073086,0.416661359,0.396430766,0.806137373,0.526712344,0.810497545,0.032162963,0.060651852,0.046607407,0.125240741,0.155359259,0.171574074,0.103207407,0.086185185,0.097240741,0.12177037
ISIC_0026796.jpg,1.12E-05,1.12E-05,0.047571827,0.677539349,0.731599271,0.058650967,0,0,0,0,0,3.71E-06,0.999999583,0.00094534,0,0,0,0,0,0.540869594,0.841106415,0,0,0,0.0947717,0.224766645,0.434972102,0.437402719,0.899893455,0.552436203,0.873783875,0.044911111,0.066466667,0.066722222,0.131344444,0.159918519,0.143562963,0.100692593,0.07862963,0.0825,0.125251852
ISIC_0026797.jpg,0,0.002941559,0.190478221,0.226322353,0.269630671,0.915021062,0.050233252,0,0,0,0,0,0.732153893,0.681139231,0,0,0,0,0,0.018158523,0.999835134,0.000241359,0,0,0.095576661,0.226175243,0.394104681,0.418861637,0.825911684,0.532300035,0.844061991,0.053166667,0.082351852,0.0536,0.097614815,0.150525926,0.120440741,0.087881481,0.090207407,0.109925926,0.154285185
ISIC_0026798.jpg,9.36E-05,0.008085513,0.049589589,0.060734957,0.335039794,0.914815545,0.211299852,0,0,0,0,2.60E-05,0.999993324,0.003654115,0,0,0,0,0,0.015622477,0.999864995,0.005095354,0,0,0.098969574,0.235208476,0.384708992,0.397974297,0.791838681,0.516309833,0.798170057,0.035281481,0.060292593,0.042011111,0.118918519,0.178903704,0.15757037,0.09312963,0.085085185,0.101625926,0.127181481
ISIC_0026799.jpg,0,0.003308373,0.182370275,0.31833896,0.163936183,0.91462338,0.044491284,0,0,0,0,0,0.646548569,0.762872815,0,0,0,0,0,0,1,0.000133351,0,0,0.095705661,0.231911272,0.42694186,0.37910734,0.782418591,0.501697855,0.8056461,0.04952963,0.075844444,0.051103704,0.09917037,0.130148148,0.132992593,0.095814815,0.089644444,0.11387037,0.161881481
ISIC_0026800.jpg,0,0,9.49E-06,0.086291693,0.108318865,0.985188365,0.101117216,0,0,0,0,0,0.719013393,0.694996178,0,0,0,0,0,0,0.999997675,0.002145328,0,0,0.099065073,0.236165462,0.448564189,0.425264933,0.869930391,0.547212855,0.865217045,0.053222222,0.082803704,0.050074074,0.092007407,0.109233333,0.120944444,0.098962963,0.095774074,0.123555556,0.173422222
ISIC_0026801.jpg,1.64E-05,0.049450412,0.065305457,0.056591485,0.39509362,0.913229585,4.38E-05,0,0,0,0,0,0.793282032,0.608854353,0,0,0,0,0,0.014029806,0.999901533,0,0,0,0.096892611,0.229215125,0.389352328,0.378321244,0.779659939,0.497011674,0.762833532,0.056937037,0.083807407,0.054355556,0.092003704,0.102222222,0.115892593,0.099022222,0.097381481,0.121903704,0.176474074
ISIC_0026802.jpg,0.020173794,0.058334898,0.04553375,0.045474511,0.039135866,0.041198485,0.2389566,0.965256274,0,0,0,1.94E-05,0.998805523,0.048860967,0,0,0,0,0,0.00250597,0.999957085,0.008915111,0,0,0.100921851,0.238003157,0.426333093,0.430209947,0.858499349,0.549240722,0.901944141,0.03672963,0.061944444,0.036396296,0.106788889,0.107862963,0.157825926,0.094977778,0.098462963,0.16047037,0.138540741
ISIC_0026803.jpg,0.004807698,0.008138855,0.014693878,0.079840481,0.939595819,0.332385123,5.11E-06,0,0,0,0,0,1,4.07E-05,0,0,0,2.86E-05,5.72E-05,0.937100947,0.34905833,0,0,0,0.098005578,0.234116036,0.390000261,0.435111633,0.848095298,0.563319223,0.868354975,0.055674074,0.074466667,0.055607407,0.098585185,0.110244444,0.117411111,0.0972,0.098403704,0.125414815,0.166992593
ISIC_0026804.jpg,0,9.65E-05,0.003648276,0.113606572,0.057108842,0.076439194,0.988926291,0.000771927,0,0,0,0,0.99999994,7.04E-05,0,0,0,0,0,0.970632613,0.240566596,0,0,0,0.100344566,0.237279125,0.426186008,0.410550596,0.83906922,0.540987987,0.830962957,0.034233333,0.064888889,0.047292593,0.119722222,0.141233333,0.158340741,0.1102,0.082807407,0.106788889,0.134492593
ISIC_0026805.jpg,0,0,0.002656119,0.056953866,0.125457689,0.07659249,0.987493396,0.000240624,0,0,0,4.20E-06,0.989724636,0.142986417,0,0,0,0,0,0.847621441,0.511158109,0.142321005,0,0,0.100669839,0.238064656,0.450416885,0.442689756,0.893231417,0.566966843,0.895459925,0.038655556,0.066966667,0.031907407,0.094411111,0.088737037,0.154288889,0.09167037,0.098925926,0.183681481,0.150755556
ISIC_0026806.jpg,0,1.56E-05,0.001819813,0.012225408,0.116011761,0.330241561,0.936653912,0.002887851,0,0,0,5.41E-05,0.968233585,0.250047535,0,0,0,0,0,0.004868608,0.999185979,0.040047098,0,0,0.100984663,0.238744909,0.41004325,0.417843368,0.832923641,0.538819337,0.845745828,0.083114815,0.099814815,0.0519,0.077962963,0.124285185,0.083003704,0.069366667,0.102896296,0.120103704,0.187551852
ISIC_0026807.jpg,0,0.006465368,0.020663733,0.022517471,0.184197083,0.982336044,0.01055904,0,0,0,0,0,0.584291518,0.811543882,0,0,0,0,0,0.005260793,0.999986172,0,0,0,0.09838319,0.234112635,0.414561479,0.398329239,0.820916571,0.518737162,0.805597941,0.059037037,0.086933333,0.054344444,0.0862,0.099255556,0.111507407,0.096648148,0.09942963,0.12722963,0.179414815
ISIC_0026808.jpg,0,0.000796395,0.022276619,0.287935942,0.281738669,0.914973438,0.006550627,0,0,0,0,0,0.633175373,0.774008393,0,0,0,0,0,0.009507677,0.99995482,3.74E-06,0,0,0.096570164,0.231011092,0.427298268,0.403372555,0.849669852,0.562758801,0.818809112,0.05387037,0.081288889,0.057511111,0.097203704,0.105644444,0.117996296,0.101337037,0.095392593,0.119637037,0.170118519
ISIC_0026809.jpg,0.000185551,0.008407786,0.030604344,0.127641797,0.746553481,0.652194917,0,0,0,0,0,0,1,7.41E-06,0,0,0,0,0,0.908865392,0.417089611,9.82E-06,0,0,0.096935557,0.231100225,0.396151226,0.398152224,0.795345686,0.513727259,0.832643229,0.040337037,0.066703704,0.049544444,0.117696296,0.130685185,0.146040741,0.100085185,0.092818519,0.115640741,0.140448148
ISIC_0026810.jpg,0,0.001348865,0.047770284,0.064200141,0.230865344,0.969688058,0.000905736,0,0,0,0,0,0.999892831,0.014639323,0,0,0,0,0,0.000300162,0.99999994,0.000240871,0,0,0.098290468,0.23466073,0.397244845,0.388603971,0.782084425,0.506344876,0.80037999,0.034174074,0.06287037,0.039377778,0.114844444,0.130737037,0.163025926,0.10137037,0.093511111,0.12477037,0.135318519
ISIC_0026811.jpg,3.52E-05,0.000246202,0.003130288,0.193561971,0.728143573,0.657518625,8.79E-05,5.86E-06,0,0,0,0,0.999992609,0.003844324,0,0,0,0,0,0.089064993,0.996006668,0.006163458,0,0,0.096936921,0.231551319,0.402034773,0.38480316,0.787188657,0.503266738,0.780698502,0.037522222,0.061355556,0.054440741,0.125451852,0.16977037,0.166240741,0.101785185,0.077188889,0.082692593,0.123551852
ISIC_0026812.jpg,0,0,0.00084478,0.045116153,0.23790966,0.73108983,0.637864053,6.12E-06,0,0,0,0,0.87210691,0.489315331,0,0,0,0,0,0.202126786,0.979359388,4.38E-06,0,0,0.099490498,0.236356468,0.418397898,0.408717795,0.826085325,0.530565629,0.828742864,0.060755556,0.086522222,0.051274074,0.086603704,0.110322222,0.105377778,0.091822222,0.098485185,0.12557037,0.183266667
ISIC_0026813.jpg,0,0.005547768,0.141175136,0.198777169,0.967812836,0.062166579,0,0,0,0,0,0,0.036920812,0.999318182,0,0,0,0,0,0,0.999770105,0.021441665,0,0,0.094283314,0.22489308,0.407043885,0.382457769,0.779314184,0.498175953,0.787173547,0.050525926,0.079077778,0.058596296,0.106948148,0.132955556,0.131988889,0.1017,0.088259259,0.098785185,0.151162963
ISIC_0026814.jpg,0.000960389,0.051160943,0.11118523,0.133899003,0.088454105,0.953781605,0.222636595,0,0,0,0,0,0.903891623,0.427761525,0,0,0,0,0,0,0.999989867,0.004505347,0,0,0.097484534,0.22991737,0.384112885,0.366611328,0.745061796,0.488435615,0.749627876,0.056011111,0.082066667,0.051211111,0.093088889,0.109325926,0.115340741,0.094507407,0.09687037,0.126407407,0.17517037
ISIC_0026815.jpg,0,0,0,3.86E-06,0.000104106,0.041827489,0.999124825,0,0,0,0,0,0.999360383,0.035761546,0,0,0,0,0,0.005316935,0.999985874,0,0,0,0.10233365,0.241567471,0.460141984,0.455888998,0.91436536,0.578791928,0.934067935,0.062611111,0.086407407,0.046344444,0.078955556,0.075381481,0.093737037,0.092114815,0.109222222,0.1539,0.201325926
ISIC_0026816.jpg,1.14E-05,1.71E-05,0.000244742,0.154369533,0.544545054,0.824296474,0.013267288,0,0,0,0,0,1,0,0,0,0,0,0,0.999958336,0.009130384,0,0,0,0.09748987,0.235177765,0.416530703,0.422336093,0.854134717,0.544331427,0.843216263,0.029659259,0.0562,0.037759259,0.117144444,0.152122222,0.165322222,0.090985185,0.092896296,0.13717037,0.120740741
ISIC_0026817.jpg,0,0,0.00151217,0.145639509,0.356992662,0.921097875,0.054054599,0,0,0,0,0,0.884289205,0.466939658,0,0,0,0,0,0.632092595,0.774892807,1.56E-05,0,0,0.097964996,0.231121803,0.38665339,0.378379646,0.777257337,0.500637709,0.761693542,0.082077778,0.097088889,0.063433333,0.081433333,0.09232963,0.090277778,0.086822222,0.099585185,0.120814815,0.186137037
ISIC_0026818.jpg,0.002262473,0.037321262,0.085582584,0.028657993,0.020390898,0.027073307,0.097625241,0.989836752,0,0,0,1.60E-05,0.996272027,0.086267658,0,0,0,0,0,0.004033362,0.999959052,0.008096714,0,0,0.101501968,0.240699107,0.451113762,0.423819167,0.867066797,0.544303402,0.865611795,0.029777778,0.056137037,0.023877778,0.095814815,0.083803704,0.169148148,0.081566667,0.098118519,0.238733333,0.123022222
ISIC_0026819.jpg,5.01E-05,0.03415497,0.031100949,0.034420319,0.07919427,0.975409269,0.197449967,0,0,0,0,7.41E-06,1,1.11E-05,0,0,0,0,0,0.869708061,0.493566513,0.000252505,0,0,0.09890367,0.234174985,0.425578588,0.414202346,0.84527976,0.545466378,0.83582839,0.044718519,0.072337037,0.046703704,0.099974074,0.124307407,0.139840741,0.103451852,0.094703704,0.116325926,0.157637037
ISIC_0026820.jpg,0,0.00027931,0.021615755,0.079480268,0.107993565,0.987379849,0.081449643,0,0,0,0,0,0.999882519,0.015329705,0,0,0,0,0,0.001131603,0.999999166,0.000615889,0,0,0.09912565,0.235367083,0.410709935,0.409933688,0.822094722,0.529221518,0.831072293,0.05517037,0.077881481,0.063340741,0.115948148,0.1366,0.11517037,0.086803704,0.092774074,0.10442963,0.151881481
ISIC_0026821.jpg,0,0,0.006179026,0.088133663,0.104949109,0.771912456,0.620750368,0,0,0,0,0,0.947271049,0.320433438,0,0,0,0,0,0,0.998972178,0.045326427,0,0,0.099688236,0.235744708,0.403873311,0.39899613,0.808575011,0.534747542,0.803271514,0.059359259,0.088518519,0.051188889,0.087455556,0.093440741,0.104444444,0.095837037,0.10157037,0.13262963,0.185555556
ISIC_0026822.jpg,0,0.001706428,0.077754818,0.345427185,0.150056362,0.910066605,0.154574439,4.25E-05,0,0,0,0,0.511524141,0.859268963,0,0,0,0,0.000180393,0.470047951,0.882640898,7.52E-05,0,0,0.096832554,0.227704698,0.383930032,0.372482993,0.751918697,0.487677128,0.764128969,0.078862963,0.093496296,0.065622222,0.087840741,0.10942963,0.104755556,0.090503704,0.094162963,0.10497037,0.170355556
ISIC_0026823.jpg,0.00097187,0.000134853,0.003334119,0.016219534,0.256680638,0.966280639,0.011904245,0,0,0,0,0,0.587895751,0.808936715,0,0,0,0,0,0.006516289,0.998318255,0.057603836,0,0,0.098647641,0.233946531,0.425302178,0.406381725,0.849699922,0.578103823,0.822388107,0.03437037,0.062362963,0.052088889,0.130081481,0.166303704,0.167737037,0.105425926,0.07777037,0.084785185,0.119074074
ISIC_0026824.jpg,0,0,4.00E-05,0.026048303,0.065542467,0.109995037,0.991411328,0.005504413,0,0,0,0,0.973931015,0.226844236,0,0,0,0,0,0.009276181,0.996090114,0.08785446,0,0,0.101029885,0.238730431,0.424905474,0.419946808,0.84237593,0.539894468,0.89879747,0.077877778,0.093911111,0.060066667,0.0804,0.08457037,0.086062963,0.084325926,0.101492593,0.136677778,0.194614815
ISIC_0026825.jpg,0,0,0.000219416,0.008805498,0.206602991,0.506001472,0.837376952,0,0,0,0,0,0.999978542,0.006557395,0,0,0,0,0,0.002953138,0.999995589,3.71E-06,0,0,0.099875945,0.236309698,0.435134837,0.419917751,0.851062809,0.540428624,0.854196079,0.043681481,0.071344444,0.044566667,0.106274074,0.10517037,0.135362963,0.097485185,0.099644444,0.144107407,0.152362963
ISIC_0026826.jpg,0.017726302,0.021862062,0.020297641,0.065808043,0.702202797,0.708079338,0,0,0,0,0,0,1,0,0,0,0,0,0,0.396368057,0.918091774,0,0,0,0.098262338,0.23560344,0.383851971,0.460190437,0.889415579,0.582839725,0.885551681,0.054851852,0.081874074,0.0493,0.089766667,0.099692593,0.113455556,0.09857037,0.100066667,0.131755556,0.180666667
